sample,t0,offset
5_8_12,1.541783987536845e-09,0.016132957912838093
5_8_16,1.5414861219319265e-09,0.016047977061590706
5_8_20,1.5403356861851447e-09,0.01581967872914735
5_8_24,1.5409193203043141e-09,0.015886268948913096
5_8_28,1.5406095515500612e-09,0.01581956508138826
5_8_32,1.5412518408012365e-09,0.015981136816901498
5_8_36,1.5410724652701074e-09,0.01592996110182525
5_8_40,1.5418028200484024e-09,0.0161383308153715
5_8_45,1.5422704075525604e-09,0.01627173320718805
5_8_50,1.5407976605018575e-09,0.015851559491343512
5_8_55,1.541331044623578e-09,0.016003733612682786
5_8_60,1.541016719258101e-09,0.015914056803122377
5_8_65,1.5410421023402153e-09,0.01592129857890892
5_8_70,1.541312558580131e-09,0.015998459557261906
5_8_75,1.5415718167282686e-09,0.016072425727768923
5_8_80,1.5418046099652916e-09,0.01613884147742311
5_8_85,1.5420387537208708e-09,0.01620564252908812
5_8_90,1.5405765623312798e-09,0.015819578771147043
5_8_95,1.541097695825443e-09,0.015937159361827342
5_12_16,1.5407305406387396e-09,0.015832410240778225
5_12_20,1.5392312660500343e-09,0.015820137037825775
5_12_24,1.5407305406387396e-09,0.015832410240778225
5_12_28,1.5407305406387396e-09,0.015832410240778225
5_12_32,1.540147420666126e-09,0.015819756854960596
5_12_36,1.5407305406387396e-09,0.015832410240778225
5_12_40,1.540647426676287e-09,0.01581954936409144
5_12_45,1.5411287749241129e-09,0.015946026207201036
5_12_50,1.5395130617972846e-09,0.01582002009914238
5_12_55,1.5401826290990186e-09,0.015819742244279535
5_12_60,1.5407305406387396e-09,0.015832410240778225
5_12_65,1.5395642956429561e-09,0.01581999883828763
5_12_70,1.5407305406387396e-09,0.015832410240778225
5_12_75,1.5407305406387396e-09,0.015832410240778225
5_12_80,1.5407771047407442e-09,0.015845694946902654
5_12_85,1.5407305406387396e-09,0.015832410240778225
5_12_90,1.539926114412659e-09,0.015819848691910443
5_12_95,1.5407305406387396e-09,0.015832410240778225
5_16_20,1.5392312660500343e-09,0.015820137037825775
5_16_24,1.5404496661128229e-09,0.015819631430127393
5_16_28,1.5404496661128229e-09,0.015819631430127393
5_16_32,1.540147420666126e-09,0.015819756854960596
5_16_36,1.5404496661128229e-09,0.015819631430127393
5_16_40,1.540647426676287e-09,0.01581954936409144
5_16_45,1.5409111899199803e-09,0.01588394935588106
5_16_50,1.5414077070063631e-09,0.016025605337514966
5_16_55,1.5399473368471064e-09,0.01581983988509356
5_16_60,1.5404496661128229e-09,0.015819631430127393
5_16_65,1.5393783796423825e-09,0.01582007598910532
5_16_70,1.5404496661128229e-09,0.015819631430127393
5_16_75,1.5404496661128229e-09,0.015819631430127393
5_16_80,1.5405317366304977e-09,0.015819597372770687
5_16_85,1.5404496661128229e-09,0.015819631430127393
5_16_90,1.5396968333319696e-09,0.015819943838228163
5_16_95,1.5404496661128229e-09,0.015819631430127393
5_20_24,1.5392312660500343e-09,0.015820137037825775
5_20_28,1.5392312660500343e-09,0.015820137037825775
5_20_32,1.5392312660500343e-09,0.015820137037825775
5_20_36,1.5392312660500343e-09,0.015820137037825775
5_20_40,1.540647426676287e-09,0.01581954936409144
5_20_45,1.5413789794463603e-09,0.016017409384497965
5_20_50,1.539979854343998e-09,0.015819826391088383
5_20_55,1.54069481603907e-09,0.015822218037179453
5_20_60,1.5392312660500343e-09,0.015820137037825775
5_20_65,1.5396495934656316e-09,0.015819963441674387
5_20_70,1.5392312660500343e-09,0.015820137037825775
5_20_75,1.5392312660500343e-09,0.015820137037825775
5_20_80,1.541329595114133e-09,0.016003320068639835
5_20_85,1.5392312660500343e-09,0.015820137037825775
5_20_90,1.539917257758436e-09,0.015819852367215996
5_20_95,1.5392312660500343e-09,0.015820137037825775
5_24_28,1.5399678198802189e-09,0.015819831385111057
5_24_32,1.540147420666126e-09,0.015819756854960596
5_24_36,1.5399678198802189e-09,0.015819831385111057
5_24_40,1.540647426676287e-09,0.01581954936409144
5_24_45,1.5406530550153987e-09,0.015819547028461597
5_24_50,1.540950500414095e-09,0.01589516461268702
5_24_55,1.5396586258791884e-09,0.015819959693432757
5_24_60,1.5399678198802189e-09,0.015819831385111057
5_24_65,1.5414065170954737e-09,0.016025265856760527
5_24_70,1.5399678198802189e-09,0.015819831385111057
5_24_75,1.5399678198802189e-09,0.015819831385111057
5_24_80,1.540192646370908e-09,0.015819738087344618
5_24_85,1.5399678198802189e-09,0.015819831385111057
5_24_90,1.5392874817637063e-09,0.015820113709611627
5_24_95,1.5401292043223464e-09,0.01581976441431972
5_28_32,1.540147420666126e-09,0.015819756854960596
5_28_36,1.5396920332839693e-09,0.015819945830136472
5_28_40,1.540647426676287e-09,0.01581954936409144
5_28_45,1.5403398700653677e-09,0.015819676992934333
5_28_50,1.5406528489527322e-09,0.015819547113972803
5_28_55,1.5412429760661248e-09,0.015978607714099972
5_28_60,1.5396920332839693e-09,0.015819945830136472
5_28_65,1.5410619378921064e-09,0.015926957648156364
5_28_70,1.5396920332839693e-09,0.015819945830136472
5_28_75,1.5396920332839693e-09,0.015819945830136472
5_28_80,1.5399263810819926e-09,0.01581984858124886
5_28_85,1.5411042443757774e-09,0.01593902765871242
5_28_90,1.5412271395441227e-09,0.015974089565316367
5_28_95,1.5401292043223464e-09,0.01581976441431972
5_32_36,1.540147420666126e-09,0.015819756854960596
5_32_40,1.540647426676287e-09,0.01581954936409144
5_32_45,1.5398865776536557e-09,0.01581986509874617
5_32_50,1.5409499004080953e-09,0.01589499343138993
5_32_55,1.541664862103167e-09,0.01609897150892973
5_32_60,1.540147420666126e-09,0.015819756854960596
5_32_65,1.5407813138737449e-09,0.015846895809639095
5_32_70,1.540147420666126e-09,0.015819756854960596
5_32_75,1.540147420666126e-09,0.015819756854960596
5_32_80,1.5399115122464358e-09,0.015819854751469895
5_32_85,1.540147420666126e-09,0.015819756854960596
5_32_90,1.5412375982345683e-09,0.01597707342247317
5_32_95,1.540147420666126e-09,0.015819756854960596
5_36_40,1.540647426676287e-09,0.01581954936409144
5_36_45,1.5408850795578664e-09,0.01587650008761316
5_36_50,1.5411363366158916e-09,0.01594818355264014
5_36_55,1.5399062869416578e-09,0.0158198569198499
5_36_60,1.5401549470040155e-09,0.01581975373170537
5_36_65,1.5416071473846052e-09,0.016082505539606967
5_36_70,1.5401549470040155e-09,0.01581975373170537
5_36_75,1.5401549470040155e-09,0.01581975373170537
5_36_80,1.5404201557167087e-09,0.015819643676255664
5_36_85,1.5411042443757774e-09,0.01593902765871242
5_36_90,1.5394144325281636e-09,0.015820061027995967
5_36_95,1.5401292043223464e-09,0.01581976441431972
5_40_45,1.5396961848406362e-09,0.01581994410733698
5_40_50,1.5412960796274628e-09,0.015993758123453265
5_40_55,1.5394623693711688e-09,0.01582004113532066
5_40_60,1.540647426676287e-09,0.01581954936409144
5_40_65,1.5406380124407302e-09,0.01581955327078033
5_40_70,1.540647426676287e-09,0.01581954936409144
5_40_75,1.540647426676287e-09,0.01581954936409144
5_40_80,1.5401173001629004e-09,0.015819769354269132
5_40_85,1.540647426676287e-09,0.01581954936409144
5_40_90,1.5407864280663005e-09,0.01584835488524112
5_40_95,1.540647426676287e-09,0.01581954936409144
5_45_50,1.5403985201468177e-09,0.01581965265451411
5_45_55,1.5403985201468177e-09,0.01581965265451411
5_45_60,1.5407944230957456e-09,0.015850635861616984
5_45_65,1.5410421023402153e-09,0.01592129857890892
5_45_70,1.5411678561230057e-09,0.01595717604623865
5_45_75,1.5414646924247023e-09,0.01604186323798817
5_45_80,1.5403985201468177e-09,0.01581965265451411
5_45_85,1.5399523237656622e-09,0.015819837815638307
5_45_90,1.5405765623312798e-09,0.015819578771147043
5_45_95,1.5408164031135264e-09,0.01585690674550083
5_50_55,1.541331044623578e-09,0.016003733612682786
5_50_60,1.5410913200041086e-09,0.015935340344406513
5_50_65,1.5410421023402153e-09,0.01592129857890892
5_50_70,1.541387100739694e-09,0.01601972638387392
5_50_75,1.5399445913651058e-09,0.015819841024404764
5_50_80,1.5401417701045697e-09,0.0158197591998123
5_50_85,1.5403091758190312e-09,0.015819689730332955
5_50_90,1.5405765623312798e-09,0.015819578771147043
5_50_95,1.5411186334085564e-09,0.015943132839820955
5_55_60,1.5399348538939932e-09,0.015819845065228884
5_55_65,1.5410421023402153e-09,0.01592129857890892
5_55_70,1.5401623864723496e-09,0.01581975064449899
5_55_75,1.5405006726834952e-09,0.015819610263586432
5_55_80,1.5401417701045697e-09,0.0158197591998123
5_55_85,1.5408993029324238e-09,0.015880558006545503
5_55_90,1.5405765623312798e-09,0.015819578771147043
5_55_95,1.5397988979889803e-09,0.01581990148376848
5_60_65,1.5414693995424794e-09,0.0160432061754372
5_60_70,1.5403950403140393e-09,0.015819654098563823
5_60_75,1.54068828062018e-09,0.015820353486686378
5_60_80,1.540418495094041e-09,0.015819644365375453
5_60_85,1.5411042443757774e-09,0.01593902765871242
5_60_90,1.5413352315341326e-09,0.01600492813537074
5_60_95,1.5401292043223464e-09,0.01581976441431972
5_65_70,1.5398402620389837e-09,0.01581988431864945
5_65_75,1.5401850634667964e-09,0.015819741234073544
5_65_80,1.5410421023402153e-09,0.01592129857890892
5_65_85,1.540674391592401e-09,0.015819538174278187
5_65_90,1.5405765623312798e-09,0.015819578771147043
5_65_95,1.5415855623202697e-09,0.016076347335668113
5_70_75,1.5403950403140393e-09,0.015819654098563823
5_70_80,1.5406762552474007e-09,0.0158195374009047
5_70_85,1.5411042443757774e-09,0.01593902765871242
5_70_90,1.5397398923484181e-09,0.015819925969737476
5_70_95,1.5401292043223464e-09,0.01581976441431972
5_75_80,1.5409943897418774e-09,0.0159076862075743
5_75_85,1.5411042443757774e-09,0.01593902765871242
5_75_90,1.5398903534489892e-09,0.015819863531878937
5_75_95,1.5401292043223464e-09,0.01581976441431972
5_80_85,1.5414232475658091e-09,0.01603003904838582
5_80_90,1.5405765623312798e-09,0.015819578771147043
5_80_95,1.5403429943390344e-09,0.015819675696433406
5_85_90,1.5407884078840792e-09,0.015848919725885265
5_85_95,1.5401292043223464e-09,0.01581976441431972
5_90_95,1.539527779116175e-09,0.015820013991797256
8_12_16,1.4914373022518101e-09,0.023284948258087797
8_12_20,1.4868497897100184e-09,0.024779221393592406
8_12_24,1.539686208983302e-09,0.015819948247085786
8_12_28,1.541783987536845e-09,0.016132957912838093
8_12_32,1.5412518408012365e-09,0.015981136816901498
8_12_36,1.541783987536845e-09,0.016132957912838093
8_12_40,1.5418028200484024e-09,0.0161383308153715
8_12_45,1.5411287749241129e-09,0.015946026207201036
8_12_50,1.5416790167901678e-09,0.016103009831349664
8_12_55,1.5423599326902363e-09,0.016310222848531886
8_12_60,1.541783987536845e-09,0.016132957912838093
8_12_65,1.5419764197641975e-09,0.01618785869432424
8_12_70,1.541783987536845e-09,0.016132957912838093
8_12_75,1.541783987536845e-09,0.016132957912838093
8_12_80,1.5407771047407442e-09,0.015845694946902654
8_12_85,1.541783987536845e-09,0.016132957912838093
8_12_90,1.5427131665256044e-09,0.016474077688266593
8_12_95,1.541783987536845e-09,0.016132957912838093
8_16_20,1.5403356861851447e-09,0.01581967872914735
8_16_24,1.5414861219319265e-09,0.016047977061590706
8_16_28,1.5414861219319265e-09,0.016047977061590706
8_16_32,1.5412518408012365e-09,0.015981136816901498
8_16_36,1.5414861219319265e-09,0.016047977061590706
8_16_40,1.5418028200484024e-09,0.0161383308153715
8_16_45,1.5409111899199803e-09,0.01588394935588106
8_16_50,1.5414077070063631e-09,0.016025605337514966
8_16_55,1.5420772743080972e-09,0.016216632426004747
8_16_60,1.5414861219319265e-09,0.016047977061590706
8_16_65,1.5417431376333966e-09,0.01612130346361304
8_16_70,1.5414861219319265e-09,0.016047977061590706
8_16_75,1.5414861219319265e-09,0.016047977061590706
8_16_80,1.5426717499498228e-09,0.01645486575071253
8_16_85,1.5414861219319265e-09,0.016047977061590706
8_16_90,1.5424365193146882e-09,0.016345749142501698
8_16_95,1.5414861219319265e-09,0.016047977061590706
8_20_24,1.5403356861851447e-09,0.01581967872914735
8_20_28,1.5403356861851447e-09,0.01581967872914735
8_20_32,1.5426611599449329e-09,0.01644995335733373
8_20_36,1.5426611599449329e-09,0.01644995335733373
8_20_40,1.5418028200484024e-09,0.0161383308153715
8_20_45,1.5413789794463603e-09,0.016017409384497965
8_20_50,1.5423735045431264e-09,0.01631651843394168
8_20_55,1.5430998148365326e-09,0.016653432525423766
8_20_60,1.5426611599449329e-09,0.01644995335733373
8_20_65,1.5422894127931177e-09,0.016277510731844514
8_20_70,1.5426611599449329e-09,0.01644995335733373
8_20_75,1.5426611599449329e-09,0.01644995335733373
8_20_80,1.541329595114133e-09,0.016003320068639835
8_20_85,1.5426611599449329e-09,0.01644995335733373
8_20_90,1.5429320050776265e-09,0.01657559048879425
8_20_95,1.5426611599449329e-09,0.01644995335733373
8_24_28,1.5409193203043141e-09,0.015886268948913096
8_24_32,1.5412518408012365e-09,0.015981136816901498
8_24_36,1.5409193203043141e-09,0.015886268948913096
8_24_40,1.5418028200484024e-09,0.0161383308153715
8_24_45,1.5427768772637222e-09,0.01650363123534618
8_24_50,1.5428438506607287e-09,0.016534698234410894
8_24_55,1.5415633247241566e-09,0.016070002964864025
8_24_60,1.5427444941116077e-09,0.016488609638691105
8_24_65,1.5414065170954737e-09,0.016025265856760527
8_24_70,1.5427444941116077e-09,0.016488609638691105
8_24_75,1.5427444941116077e-09,0.016488609638691105
8_24_80,1.5421074210742105e-09,0.016225233277544375
8_24_85,1.5427444941116077e-09,0.016488609638691105
8_24_90,1.5418019291304023e-09,0.016138076637081743
8_24_95,1.541097695825443e-09,0.015937159361827342
8_28_32,1.5412518408012365e-09,0.015981136816901498
8_28_36,1.5423604902715695e-09,0.016310481494196116
8_28_40,1.5418028200484024e-09,0.0161383308153715
8_28_45,1.542389457227906e-09,0.016323918417596072
8_28_50,1.5424719641135808e-09,0.016362190947505774
8_28_55,1.5430734398253079e-09,0.0166411979295144
8_28_60,1.5423604902715695e-09,0.016310481494196116
8_28_65,1.5431272221813128e-09,0.01666614599066076
8_28_70,1.5423604902715695e-09,0.016310481494196116
8_28_75,1.5423604902715695e-09,0.016310481494196116
8_28_80,1.5417669206995101e-09,0.016128088755940302
8_28_85,1.5420387537208708e-09,0.01620564252908812
8_28_90,1.5412271395441227e-09,0.015974089565316367
8_28_95,1.541097695825443e-09,0.015937159361827342
8_32_36,1.5412518408012365e-09,0.015981136816901498
8_32_40,1.5418028200484024e-09,0.0161383308153715
8_32_45,1.542483754130471e-09,0.016367659991336193
8_32_50,1.5433166048832208e-09,0.016753995084271372
8_32_55,1.541664862103167e-09,0.01609897150892973
8_32_60,1.5412518408012365e-09,0.015981136816901498
8_32_65,1.5433941874772284e-09,0.016789983379373572
8_32_70,1.5412518408012365e-09,0.015981136816901498
8_32_75,1.5412518408012365e-09,0.015981136816901498
8_32_80,1.54229964117823e-09,0.016282255380390374
8_32_85,1.5412518408012365e-09,0.015981136816901498
8_32_90,1.5412375982345683e-09,0.01597707342247317
8_32_95,1.5412518408012365e-09,0.015981136816901498
8_36_40,1.5418028200484024e-09,0.0161383308153715
8_36_45,1.5429243797488483e-09,0.01657205332190999
8_36_50,1.5429451648051835e-09,0.01658169490132188
8_36_55,1.5417264637292842e-09,0.016116546410292042
8_36_60,1.5428131170200591e-09,0.016520441797846324
8_36_65,1.5416071473846052e-09,0.016082505539606967
8_36_70,1.5428131170200591e-09,0.016520441797846324
8_36_75,1.5428131170200591e-09,0.016520441797846324
8_36_80,1.5422504083626695e-09,0.016266027452132344
8_36_85,1.5420387537208708e-09,0.01620564252908812
8_36_90,1.5418443578375178e-09,0.016150181517902037
8_36_95,1.541097695825443e-09,0.015937159361827342
8_40_45,1.542498025990361e-09,0.016374280289509394
8_40_50,1.5412960796274628e-09,0.015993758123453265
8_40_55,1.542045087117538e-09,0.016207449442780686
8_40_60,1.5418028200484024e-09,0.0161383308153715
8_40_65,1.5434555507171232e-09,0.016818447990721158
8_40_70,1.5418028200484024e-09,0.0161383308153715
8_40_75,1.5418028200484024e-09,0.0161383308153715
8_40_80,1.5427100937676041e-09,0.016472652325746722
8_40_85,1.5418028200484024e-09,0.0161383308153715
8_40_90,1.5407864280663005e-09,0.01584835488524112
8_40_95,1.5418028200484024e-09,0.0161383308153715
8_45_50,1.5431466617696479e-09,0.016675163446839218
8_45_55,1.5431466617696479e-09,0.016675163446839218
8_45_60,1.5427260939276054e-09,0.016480074331767163
8_45_65,1.5419337294383042e-09,0.016175679173847397
8_45_70,1.5432018209070979e-09,0.016700750156609937
8_45_75,1.5414646924247023e-09,0.01604186323798817
8_45_80,1.5431466617696479e-09,0.016675163446839218
8_45_85,1.5420092231225346e-09,0.016197217469789534
8_45_90,1.5415757995963796e-09,0.016073562037288686
8_45_95,1.5429794348448536e-09,0.01659759176989908
8_50_55,1.5421304344356576e-09,0.016231798973662108
8_50_60,1.5427925188342786e-09,0.016510886902216432
8_50_65,1.5419337294383042e-09,0.016175679173847397
8_50_70,1.5431905935220967e-09,0.016695542101248812
8_50_75,1.541668724768056e-09,0.016100073524553362
8_50_80,1.5426039997773712e-09,0.016423438428249258
8_50_85,1.5421356031742138e-09,0.01623327361120049
8_50_90,1.5415757995963796e-09,0.016073562037288686
8_50_95,1.543051193138194e-09,0.01663087834235519
8_55_60,1.5416474013224978e-09,0.01609398996027081
8_55_65,1.5419337294383042e-09,0.016175679173847397
8_55_70,1.5419772278530868e-09,0.016188089241525955
8_55_75,1.5422361546847798e-09,0.01626196088768022
8_55_80,1.5426039997773712e-09,0.016423438428249258
8_55_85,1.542737078885941e-09,0.016485169932492133
8_55_90,1.5415757995963796e-09,0.016073562037288686
8_55_95,1.5417428063169525e-09,0.016121208939260518
8_60_65,1.5414693995424794e-09,0.0160432061754372
8_60_70,1.541312558580131e-09,0.015998459557261906
8_60_75,1.5415718167282686e-09,0.016072425727768923
8_60_80,1.5421411183808802e-09,0.016234847095851167
8_60_85,1.5420387537208708e-09,0.01620564252908812
8_60_90,1.5413352315341326e-09,0.01600492813537074
8_60_95,1.5429620791157408e-09,0.016589540955035058
8_65_70,1.5418899239497442e-09,0.016163181498232433
8_65_75,1.5421553659981046e-09,0.01623891193119969
8_65_80,1.5419337294383042e-09,0.016175679173847397
8_65_85,1.5427469880759416e-09,0.0164897665157661
8_65_90,1.5415757995963796e-09,0.016073562037288686
8_65_95,1.5415855623202697e-09,0.016076347335668113
8_70_75,1.541312558580131e-09,0.015998459557261906
8_70_80,1.542501172486472e-09,0.016375739856981108
8_70_85,1.5420387537208708e-09,0.01620564252908812
8_70_90,1.5421644822508828e-09,0.016241512791817642
8_70_95,1.5429620791157408e-09,0.016589540955035058
8_75_80,1.5427399476014963e-09,0.016486500645692542
8_75_85,1.5420387537208708e-09,0.01620564252908812
8_75_90,1.5422355839720016e-09,0.016261798063718986
8_75_95,1.5429620791157408e-09,0.016589540955035058
8_80_85,1.5414232475658091e-09,0.01603003904838582
8_80_90,1.5415757995963796e-09,0.016073562037288686
8_80_95,1.5422969785253408e-09,0.01628102025363082
8_85_90,1.5432359323593238e-09,0.0167165734611124
8_85_95,1.5429620791157408e-09,0.016589540955035058
8_90_95,1.5420814359658748e-09,0.016217819744092813
12_16_20,1.4853582354005362e-09,0.025358069384321127
12_16_24,1.4910243769104357e-09,0.023386425221035703
12_16_28,1.4908657813850867e-09,0.023433715304806178
12_16_32,1.4865707929806576e-09,0.024872695640672304
12_16_36,1.489447561142278e-09,0.023908871661276115
12_16_40,1.4871548796296044e-09,0.024677004960481003
12_16_45,1.4908038080380803e-09,0.023454478673479762
12_16_50,1.4875301419680862e-09,0.024551278165663784
12_16_55,1.4879273429097929e-09,0.024418201125475648
12_16_60,1.486266026296626e-09,0.024974803777890277
12_16_65,1.4864975649756495e-09,0.02489722973700025
12_16_70,1.4877876899981117e-09,0.024464990027990165
12_16_75,1.4873174852960652e-09,0.02462252603422918
12_16_80,1.4860926185019423e-09,0.025032901817544646
12_16_85,1.4867737404646773e-09,0.024804700710018564
12_16_90,1.4869721242666969e-09,0.02473823478201604
12_16_95,1.4873585614644024e-09,0.024608763995093326
12_20_24,1.4866212540913287e-09,0.02485578929794354
12_20_28,1.486335465374856e-09,0.02495153911249313
12_20_32,1.4859886821090432e-09,0.02507179318596979
12_20_36,1.4847350291684736e-09,0.0256410577931689
12_20_40,1.4859725566952635e-09,0.025079115489491138
12_20_45,1.4862724132291829e-09,0.024972663918712362
12_20_50,1.484925899764048e-09,0.02555438637789965
12_20_55,1.4853798436974272e-09,0.025348257387520504
12_20_60,1.4856033610841153e-09,0.02524676156422088
12_20_65,1.4842133875884213e-09,0.025877927248468175
12_20_70,1.4850003954584997e-09,0.025520559023559684
12_20_75,1.484513365335674e-09,0.025741711946025217
12_20_80,1.4857828780308004e-09,0.025165245667090802
12_20_85,1.4859636980208189e-09,0.025083138077932346
12_20_90,1.4856518060130094e-09,0.025224763463689827
12_20_95,1.4865277794192084e-09,0.024887106778322305
12_24_28,1.4870970164247096e-09,0.024696391279179337
12_24_32,1.4859924033583772e-09,0.025070103423618637
12_24_36,1.4875518088514218e-09,0.02454401895652893
12_24_40,1.486388577017083e-09,0.024933744743434644
12_24_45,1.4860109540489343e-09,0.025061679839043133
12_24_50,1.4875301419680862e-09,0.024551278165663784
12_24_55,1.485750039318575e-09,0.025180157223559877
12_24_60,1.486266026296626e-09,0.024974803777890277
12_24_65,1.4864975649756495e-09,0.02489722973700025
12_24_70,1.4858860406785882e-09,0.02511840108812475
12_24_75,1.4873174852960652e-09,0.02462252603422918
12_24_80,1.4860926185019423e-09,0.025032901817544646
12_24_85,1.4867737404646773e-09,0.024804700710018564
12_24_90,1.4869721242666969e-09,0.02473823478201604
12_24_95,1.4874197105607418e-09,0.024588276780949155
12_28_32,1.4856784567845684e-09,0.02521266175634152
12_28_36,1.4875518088514218e-09,0.02454401895652893
12_28_40,1.486075547624163e-09,0.02503862119443868
12_28_45,1.4860109540489343e-09,0.025061679839043133
12_28_50,1.4875301419680862e-09,0.024551278165663784
12_28_55,1.485750039318575e-09,0.025180157223559877
12_28_60,1.486266026296626e-09,0.024974803777890277
12_28_65,1.4864975649756495e-09,0.02489722973700025
12_28_70,1.4858860406785882e-09,0.02511840108812475
12_28_75,1.4873174852960652e-09,0.02462252603422918
12_28_80,1.4860926185019423e-09,0.025032901817544646
12_28_85,1.4870970164247096e-09,0.024696391279179337
12_28_90,1.4869721242666969e-09,0.02473823478201604
12_28_95,1.4870970164247096e-09,0.024696391279179337
12_32_36,1.4861900982646194e-09,0.025000242483355882
12_32_40,1.4859725566952635e-09,0.025079115489491138
12_32_45,1.485345871640535e-09,0.025363683578451594
12_32_50,1.4865156974802075e-09,0.024891154675779584
12_32_55,1.4869696414135865e-09,0.02473906662985044
12_32_60,1.4848968610898226e-09,0.025567572395290585
12_32_65,1.4859109682005913e-09,0.02510708188201731
12_32_70,1.4864554645546456e-09,0.02491133493874981
12_32_75,1.486022325879825e-09,0.02505651606473559
12_32_80,1.4849845468151654e-09,0.025527755649858992
12_32_85,1.485314771329532e-09,0.025377805753540036
12_32_90,1.4844693679260028e-09,0.02576169049616748
12_32_95,1.4859153197592586e-09,0.025105105905847743
12_36_40,1.4866440381575532e-09,0.024848155791125606
12_36_45,1.4860109540489343e-09,0.025061679839043133
12_36_50,1.4875301419680862e-09,0.024551278165663784
12_36_55,1.485750039318575e-09,0.025180157223559877
12_36_60,1.486266026296626e-09,0.024974803777890277
12_36_65,1.4864975649756495e-09,0.02489722973700025
12_36_70,1.4858860406785882e-09,0.02511840108812475
12_36_75,1.4873174852960652e-09,0.02462252603422918
12_36_80,1.4860926185019423e-09,0.025032901817544646
12_36_85,1.4856560565605655e-09,0.02522283335511945
12_36_90,1.4869721242666969e-09,0.02473823478201604
